teams,conf,adj_off,adj_def,adj_tempo,poss_off,poss_def,fg_off,fg_def,turnover_off,turnover_def,reb_off,reb_def,three_off,three_def,experience,height,wins_five,wins_last
Creighton,BE,115.4,93.0,70.2,15.8,17.9,57.1,45.7,15.5,18.1,23.8,29.9,36.4,33.1,2.21,77.0,3,1
Florida St.,ACC,115.1,92.9,69.7,17.1,17.1,54.7,46.7,19.4,20.4,34.5,30.3,39.1,33.1,1.98,79.6,4,1
Kansas,B12,113.2,91.1,68.2,16.4,17.6,50.6,49.0,18.4,18.7,33.1,26.1,35.8,34.2,1.44,78.2,2,0
West Virginia,B12,114.2,92.2,69.0,17.3,16.7,48.3,48.3,16.8,20.2,36.2,30.9,36.6,29.5,1.87,77.3,3,1
Colorado,P12,114.4,92.5,67.4,17.0,18.4,51.8,47.4,15.8,20.5,31.5,24.6,35.2,32.9,2.31,77.3,4,1
Tennessee,SEC,109.8,88.0,66.1,17.3,17.7,50.5,46.1,16.4,24.4,32.8,26.8,33.9,31.2,1.63,77.5,3,0
USC,P12,111.8,91.5,68.4,17.1,18.0,52.1,43.7,17.8,17.4,35.9,27.7,33.9,32.2,1.73,79.6,4,1
Loyola Chicago,MVC,110.1,90.1,66.0,17.9,18.0,57.0,46.8,17.9,22.4,25.2,22.0,35.7,32.4,2.22,76.2,5,1
Oklahoma,B12,112.7,93.0,68.9,16.8,17.6,51.6,48.9,14.7,20.1,29.0,26.7,34.6,36.8,2.12,77.1,3,1
Florida,SEC,113.0,93.4,70.5,16.1,17.2,53.5,47.9,19.6,21.5,32.8,30.8,37.2,34.4,1.51,77.3,3,1
Indiana,B10,111.0,91.9,66.6,17.7,17.4,51.6,48.4,16.8,18.2,23.4,26.2,34.9,33.3,1.36,77.2,2,0
Arizona,P12,113.8,95.0,69.8,16.2,17.7,51.7,47.3,17.0,19.3,35.8,23.6,37.6,32.1,1.33,78.6,3,1
UCLA,P12,115.5,96.7,64.3,18.5,17.9,52.3,49.5,16.8,18.1,33.6,24.3,38.4,31.7,1.52,77.5,4,0
Connecticut,BE,110.7,92.2,64.4,19.2,17.0,48.3,47.5,19.1,21.6,39.8,29.9,35.1,30.3,1.97,78.1,3,0
Minnesota,B10,110.7,92.2,71.0,16.1,16.9,46.9,47.3,15.0,18.6,28.5,31.2,29.5,32.3,1.89,78.0,2,0
Oregon,P12,111.5,93.2,69.8,16.2,17.3,53.1,47.8,17.0,21.2,27.9,24.0,34.7,29.4,2.24,77.4,3,0
Purdue,B10,110.2,91.8,66.9,18.4,17.3,51.2,48.8,19.6,16.8,32.2,23.8,34.5,31.8,1.07,78.4,4,0
Oklahoma St.,B12,110.2,91.9,71.2,15.8,17.5,52.0,47.2,20.4,19.1,33.1,29.0,33.0,33.1,1.13,77.6,3,1
Missouri,SEC,109.8,91.7,68.9,16.8,17.3,51.0,44.6,20.2,18.2,30.8,30.4,29.0,28.6,2.51,77.6,4,1
San Diego St.,MWC,109.8,91.7,66.1,17.0,18.6,52.9,49.4,19.1,23.7,30.4,24.7,38.5,34.8,2.45,76.6,3,1
Duke,ACC,111.8,93.9,69.2,16.4,17.1,51.3,52.6,19.3,20.4,32.3,24.7,33.2,37.4,0.87,76.9,2,0
Saint Louis,A10,110.9,93.1,68.5,16.1,17.3,56.8,47.2,17.9,24.0,38.1,22.9,41.0,32.9,1.84,76.2,4,1
North Carolina,ACC,109.4,91.8,71.4,15.7,17.5,47.2,49.8,20.7,19.4,40.7,24.5,31.0,35.7,1.11,78.8,4,1
Louisville,ACC,111.2,94.0,66.4,17.4,18.6,52.0,47.9,18.6,18.0,30.2,26.0,32.7,32.2,0.99,77.5,3,1
Arkansas,SEC,110.5,93.3,73.6,15.4,15.9,51.7,47.4,17.0,20.0,34.0,24.5,34.3,31.3,1.57,77.9,3,1
LSU,SEC,117.0,99.9,70.9,15.9,16.7,53.8,49.1,17.4,20.4,32.9,31.6,33.9,30.3,1.06,77.5,3,0
Rutgers,B10,110.0,93.2,69.0,16.8,17.5,51.6,49.2,14.9,18.3,28.5,27.9,35.4,33.4,1.96,77.9,1,1
Maryland,B10,112.4,95.8,66.2,17.8,18.5,53.2,50.6,16.3,16.3,23.9,25.3,35.5,35.9,1.84,78.4,3,1
Seton Hall,BE,112.7,96.2,67.8,17.1,17.7,52.7,50.1,19.2,18.2,27.8,28.5,33.5,36.7,2.36,79.2,3,0
Syracuse,ACC,111.8,95.4,70.0,15.5,17.4,51.0,46.8,16.2,20.7,28.2,31.5,31.4,29.9,1.54,77.9,2,0
Michigan St.,B10,110.6,94.3,70.3,16.1,17.3,51.2,47.7,19.0,16.2,30.7,24.3,34.7,32.9,1.7,77.9,2,0
Virginia Tech,ACC,110.5,94.3,66.4,17.9,17.9,52.1,48.5,17.8,18.2,31.0,25.2,34.2,32.8,1.62,76.3,3,0
Penn St.,B10,112.4,96.3,69.5,16.5,17.5,50.1,52.8,17.0,20.0,34.6,27.6,36.1,31.6,2.16,76.1,2,1
BYU,WCC,108.9,93.1,68.8,16.9,16.4,52.8,45.5,19.8,16.9,29.1,24.0,33.2,32.3,2.03,78.0,4,1
Stanford,P12,106.5,90.7,70.8,16.4,17.0,50.1,46.0,21.5,20.5,29.2,29.4,30.8,33.2,1.33,78.8,3,1
Xavier,BE,110.8,95.6,68.9,16.2,17.4,54.2,46.0,16.9,17.3,27.8,26.9,35.4,33.3,1.94,77.2,3,1
Clemson,ACC,106.9,91.6,66.2,17.4,18.4,49.0,50.5,19.5,24.2,28.0,27.9,32.3,36.7,1.76,76.9,2,0
SMU,Amer,111.7,96.4,70.3,15.7,17.4,53.6,45.6,18.0,19.8,30.3,28.2,36.2,33.5,2.12,77.4,3,1
Kentucky,SEC,105.7,90.6,67.0,17.4,17.5,46.0,45.8,21.3,17.3,35.8,31.3,28.2,30.3,0.92,78.9,2,1
St. Bonaventure,A10,108.4,93.5,66.9,17.7,17.9,47.1,45.0,17.7,21.3,35.0,28.8,30.0,27.8,1.93,77.3,5,1
Mississippi,SEC,105.3,90.4,67.0,17.5,16.9,49.4,47.2,19.8,25.0,33.2,25.7,29.6,35.1,1.98,77.2,2,1
Utah St.,MWC,103.9,89.0,70.1,16.7,17.3,50.1,45.3,20.3,21.6,35.2,20.0,33.6,33.7,1.45,78.2,3,0
Boise St.,MWC,110.3,95.5,69.6,16.0,17.8,53.8,44.9,15.1,20.8,32.0,20.2,34.5,28.9,2.04,78.2,5,1
Memphis,Amer,102.8,88.2,71.9,15.8,17.2,48.4,42.9,21.4,22.0,33.9,23.7,33.5,27.2,1.1,77.8,3,1
Georgia Tech,ACC,111.3,97.0,66.4,17.9,16.8,55.0,52.6,16.0,22.1,24.6,27.2,38.3,38.0,2.57,76.1,4,0
Auburn,SEC,110.4,96.1,71.6,16.3,16.1,53.5,48.7,22.8,20.2,34.5,30.2,33.8,30.4,0.78,78.7,3,1
VCU,A10,104.2,90.2,71.4,15.5,17.3,52.1,44.9,21.4,25.2,28.9,31.3,34.3,30.3,1.27,77.2,3,1
Richmond,A10,112.6,98.7,70.0,16.4,17.6,54.4,53.4,15.2,22.0,21.3,29.3,34.6,32.8,2.52,76.2,3,0
Providence,BE,110.5,96.7,66.9,17.9,17.4,49.9,49.9,17.4,17.3,30.7,30.1,32.4,31.8,1.87,78.1,1,0
Davidson,A10,113.0,99.6,63.8,19.1,18.2,55.9,49.4,17.5,15.2,29.3,18.8,35.8,32.4,1.76,78.4,4,1
Drake,MVC,110.6,97.2,67.0,17.0,18.0,59.6,45.2,18.0,21.7,36.4,22.6,43.5,29.7,1.99,76.2,5,1
Marquette,BE,110.1,97.0,67.4,18.1,16.9,51.3,47.0,20.3,15.6,32.7,28.1,35.9,35.0,1.71,78.1,3,0
Pittsburgh,ACC,106.4,93.3,70.6,16.4,16.7,48.9,45.7,18.7,19.1,35.3,26.9,31.7,28.5,1.21,77.7,3,0
Rhode Island,A10,105.7,93.0,70.3,16.8,16.8,50.4,45.9,20.9,18.1,29.6,25.9,32.4,31.5,1.92,76.4,3,1
N.C. State,ACC,109.6,97.1,69.7,16.5,17.3,53.2,52.4,17.3,24.0,28.4,31.8,36.4,35.6,1.76,77.0,1,0
Toledo,MAC,113.9,101.8,67.7,17.4,17.2,53.5,48.2,16.3,18.7,32.2,31.6,38.9,28.7,1.74,76.7,4,1
Wright St.,Horz,106.5,94.4,71.8,16.0,16.8,55.1,42.6,19.2,16.9,34.4,25.9,35.4,28.1,1.33,77.4,4,1
Northwestern,B10,108.4,96.6,69.7,15.8,18.0,52.4,51.2,14.7,16.2,18.9,26.0,36.4,34.9,1.51,77.8,0,0
Utah,P12,107.9,96.8,67.5,17.6,17.6,50.5,49.2,17.7,21.1,26.3,29.8,31.6,34.5,1.38,77.4,2,0
Arizona St.,P12,108.6,97.6,73.7,15.8,16.8,49.6,52.5,14.9,22.1,20.5,29.7,32.4,36.3,1.78,76.7,0,0
Colorado St.,MWC,108.1,97.1,70.6,16.2,17.6,55.7,47.2,19.1,20.1,19.6,26.6,39.1,29.7,1.18,75.8,4,1
Saint Mary's,WCC,104.5,93.7,63.3,20.2,16.2,49.9,46.9,16.6,17.9,27.3,21.1,32.7,35.0,1.57,77.7,2,1
Marshall,CUSA,106.8,96.1,72.5,14.6,17.5,52.5,48.9,16.8,21.3,25.7,28.0,32.7,35.6,1.93,77.2,3,1
Wichita St.,Amer,108.3,97.5,68.5,17.3,17.3,44.9,47.1,15.4,17.5,30.7,34.2,30.3,31.9,1.85,76.4,3,0
Notre Dame,ACC,112.9,102.2,67.1,17.8,18.4,54.0,51.5,16.3,12.7,20.7,28.1,38.4,36.3,2.16,78.7,2,1
San Francisco,WCC,106.8,96.3,68.8,17.6,16.6,52.7,46.6,17.9,20.0,26.0,24.4,36.4,28.7,2.07,77.8,2,0
South Carolina,SEC,106.9,96.4,74.4,15.6,16.9,48.2,52.7,20.7,21.8,35.0,27.9,31.3,35.0,1.64,77.5,2,0
Mississippi St.,SEC,108.6,98.3,65.7,18.4,17.5,50.6,48.6,19.9,18.0,37.1,25.2,36.7,35.8,1.28,78.9,2,0
Western Kentucky,CUSA,108.0,98.1,68.4,17.6,16.1,50.1,49.8,20.3,19.0,32.0,22.3,33.1,36.3,2.16,76.3,4,1
St. John's,BE,109.1,99.3,74.1,14.5,17.3,50.5,55.2,16.8,23.4,29.1,29.0,34.9,37.6,1.49,77.0,3,1
Cincinnati,Amer,105.1,95.3,71.5,16.4,16.8,48.1,50.1,20.8,18.7,28.6,24.4,28.2,30.8,1.65,77.5,1,0
Dayton,A10,107.0,97.2,65.0,19.0,17.9,55.4,48.0,22.3,19.6,23.3,30.6,36.2,31.8,2.0,77.8,3,0
Tulsa,Amer,102.7,93.4,65.4,17.6,18.0,48.8,45.7,20.6,22.6,26.9,35.7,28.0,32.3,2.25,77.2,3,0
Butler,BE,104.4,95.1,65.4,19.6,17.0,49.1,52.3,17.8,17.8,24.8,21.5,34.7,35.5,1.58,76.5,3,1
Furman,SC,110.0,101.5,68.8,15.9,17.1,57.3,52.0,18.1,22.3,28.5,31.6,35.5,35.2,1.94,76.5,3,0
Georgia,SEC,106.9,98.7,73.9,15.3,16.6,51.3,51.5,21.6,22.6,34.5,32.3,31.9,31.6,1.93,76.0,2,0
UC Santa Barbara,BW,106.4,98.3,66.9,17.2,17.7,53.3,47.2,15.1,22.5,27.7,24.4,35.8,31.6,2.31,77.4,5,1
Belmont,OVC,109.4,101.2,71.8,16.0,16.8,57.8,49.2,16.6,22.1,24.9,27.0,35.6,34.5,1.34,76.9,5,1
UAB,CUSA,104.8,96.9,68.8,17.1,17.7,50.4,44.5,14.2,24.8,28.5,26.1,30.6,28.9,2.27,76.8,4,1
North Texas,CUSA,103.4,95.6,64.7,17.6,17.6,55.4,44.6,20.0,20.9,25.5,26.6,39.4,30.6,2.33,77.0,3,1
DePaul,BE,102.6,94.8,72.9,15.3,18.0,49.2,48.0,22.2,21.5,30.2,29.5,33.1,29.8,1.87,76.8,2,1
Boston College,ACC,107.3,99.7,71.0,16.6,16.7,51.6,54.3,19.5,18.8,25.5,28.2,34.5,34.2,1.81,76.7,1,0
TCU,B12,105.7,98.2,67.4,18.3,17.0,51.7,49.2,20.7,16.9,28.4,28.5,34.5,30.7,1.12,77.7,2,0
South Dakota St.,Sum,111.9,104.6,70.7,16.2,17.3,56.8,48.7,16.4,14.6,21.6,23.9,42.9,32.0,1.54,77.2,5,1
UCF,Amer,103.6,96.6,66.4,17.6,18.0,46.2,49.9,20.6,20.0,28.9,32.5,33.7,32.9,1.45,77.6,0,0
Miami FL,ACC,102.6,95.7,68.8,18.0,16.3,47.4,50.3,20.0,18.8,28.6,24.9,25.8,37.1,1.48,78.4,2,0
Vermont,AE,104.4,97.6,67.8,17.6,17.8,53.9,45.4,19.4,20.7,28.9,21.9,34.2,29.4,2.4,76.3,0,0
South Florida,Amer,101.7,94.9,67.5,17.8,17.1,46.8,48.3,21.9,19.5,35.0,24.8,34.2,28.3,1.9,78.3,2,1
Yale,Ivy,107.4,100.6,68.7,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
Colgate,Pat,108.7,102.0,71.6,15.2,17.2,60.1,44.1,13.0,17.3,25.6,24.7,42.9,23.9,1.82,76.5,4,1
Louisiana Tech,CUSA,102.2,95.5,69.8,16.5,16.6,49.5,45.8,17.9,18.4,27.5,23.4,34.1,30.4,2.13,76.2,4,1
Liberty,ASun,106.5,99.9,64.1,19.0,17.7,56.6,47.1,15.6,17.7,21.7,24.0,37.3,31.6,1.75,75.8,4,1
Winthrop,BSth,105.0,98.5,76.2,14.2,17.6,54.8,49.5,20.0,22.6,33.3,21.0,35.9,32.2,1.98,76.7,5,1
Massachusetts,A10,106.3,99.9,73.2,16.4,16.0,48.7,52.5,15.8,21.1,24.9,23.1,32.9,36.0,1.03,76.8,3,0
Kent St.,MAC,106.7,100.4,71.7,17.3,16.4,53.4,48.3,19.8,17.5,36.6,27.8,34.8,33.1,2.26,77.2,4,0
Buffalo,MAC,106.3,100.1,75.0,14.4,17.1,51.1,45.6,18.2,17.2,35.4,29.1,33.9,26.9,2.34,76.9,3,1
Georgetown,BE,104.3,98.1,69.7,16.2,16.7,49.0,47.5,21.7,13.7,30.3,25.7,35.4,33.0,2.2,78.0,0,0
Iowa St.,B12,104.8,98.7,69.7,16.7,16.9,51.7,50.9,21.8,20.5,22.1,34.4,32.9,28.9,1.85,76.5,1,0
UC Irvine,BW,101.6,95.8,68.2,18.3,16.5,47.4,46.7,20.6,19.3,32.4,23.9,34.2,31.7,0.97,77.5,5,1
Abilene Christian,Slnd,98.3,92.8,68.6,17.2,16.3,50.6,43.2,20.1,29.2,28.1,30.6,35.2,24.9,2.22,75.0,4,1
Duquesne,A10,101.7,96.3,68.1,17.3,18.2,46.2,46.2,20.0,19.7,30.1,32.3,29.0,27.1,1.84,76.2,2,0
Bradley,MVC,101.8,96.5,67.3,16.8,18.8,49.7,48.0,20.1,18.5,30.1,26.6,31.6,36.7,1.59,77.4,2,0
Texas A&M,SEC,100.3,95.1,64.9,17.8,18.3,48.3,52.1,24.8,24.5,32.0,30.3,29.3,33.8,1.57,77.4,1,0
UNC Greensboro,SC,102.5,97.3,68.6,16.7,16.7,47.3,46.7,17.7,21.2,35.7,26.4,27.8,30.6,1.74,77.3,4,1
Loyola Marymount,WCC,101.8,96.7,67.9,17.7,17.1,49.7,47.9,24.0,18.5,32.8,20.3,31.8,34.4,1.8,78.3,2,1
Wake Forest,ACC,104.9,99.9,69.3,18.3,16.2,52.6,52.7,21.3,21.1,27.3,26.1,35.5,32.9,1.77,77.5,1,1
New Mexico St.,WAC,102.8,97.9,67.7,17.7,14.3,37.3,37.9,18.4,13.2,20.0,25.0,26.9,22.2,2.22,76.6,3,1
Wofford,SC,107.2,102.3,66.1,18.1,17.3,56.5,50.8,20.4,18.3,30.3,30.5,37.8,32.1,1.51,75.7,4,1
Missouri St.,MVC,106.2,101.4,70.7,16.7,16.6,58.8,46.6,18.2,15.1,21.9,23.0,35.6,34.1,1.61,77.5,5,1
UNLV,MWC,104.4,99.7,68.4,17.5,16.8,50.3,50.6,19.9,20.0,26.0,26.7,34.9,36.5,1.59,77.4,5,1
Nevada,MWC,103.8,99.1,70.6,16.8,17.4,49.4,47.7,19.1,17.8,26.3,23.9,32.8,32.6,1.04,78.2,2,0
Nebraska,B10,103.4,98.9,72.5,14.7,17.8,47.2,51.0,17.8,19.5,26.4,29.1,31.5,33.2,2.0,78.2,0,0
Akron,MAC,105.1,100.8,68.8,17.1,17.8,53.6,47.8,19.9,15.4,29.3,26.9,33.6,29.6,1.93,75.6,4,1
Oregon St.,P12,106.4,102.2,64.8,18.7,17.0,46.9,50.4,16.1,17.1,30.0,27.8,34.4,31.2,2.0,78.3,3,1
Ohio,MAC,109.1,104.9,69.5,16.9,16.9,55.3,53.3,16.9,20.6,28.0,28.5,37.1,36.2,1.45,77.0,3,1
Georgia St.,SB,104.4,100.8,70.4,15.3,18.1,50.7,48.3,17.3,20.5,29.0,35.5,32.3,33.6,1.62,76.4,2,0
Pacific,WCC,101.1,97.6,67.2,18.9,16.3,43.5,50.4,17.0,19.4,29.4,24.9,28.2,34.7,2.26,77.0,3,0
UC Riverside,BW,99.6,96.3,66.3,19.5,16.8,52.9,42.2,19.0,16.1,28.7,24.3,37.5,28.8,2.0,78.7,3,1
Pepperdine,WCC,103.9,100.7,71.2,15.6,17.6,48.9,50.3,18.5,18.5,22.2,29.3,31.3,29.4,1.92,76.7,2,0
Washington,P12,104.5,101.3,70.8,16.6,17.7,47.8,49.8,18.9,16.8,25.7,38.1,32.4,33.3,1.93,77.9,2,1
Bowling Green,MAC,105.8,102.7,70.3,16.2,16.7,48.5,51.0,15.1,19.6,29.8,30.0,33.4,34.2,1.81,76.3,2,0
Grand Canyon,WAC,103.3,100.2,65.3,18.1,16.7,54.2,47.1,21.6,16.7,33.1,18.8,30.8,34.2,2.11,77.5,5,1
Washington St.,P12,98.2,95.2,68.9,17.5,16.8,47.8,44.4,21.1,17.7,27.9,27.3,34.2,29.1,1.13,78.7,0,0
Eastern Washington,BSky,104.6,102.0,72.4,15.3,17.6,50.5,50.2,16.6,16.2,21.6,26.5,32.7,33.8,1.81,77.2,3,1
Cal St. Bakersfield,BW,99.8,97.3,65.1,19.2,16.7,44.5,47.2,19.6,21.3,39.5,25.7,31.4,30.9,2.71,77.0,4,0
East Tennessee St.,SC,99.5,97.1,67.4,17.6,16.9,49.3,47.8,22.9,20.9,30.7,27.4,32.7,32.9,1.9,77.0,4,1
California,P12,103.7,101.4,65.9,18.5,17.2,51.8,53.0,19.4,18.7,21.6,26.7,34.5,40.7,2.0,77.4,2,0
Temple,Amer,100.1,97.7,68.6,17.5,17.5,44.1,47.7,19.6,16.3,27.6,27.2,32.9,36.5,1.61,77.5,2,0
Siena,MAAC,102.3,100.3,67.0,19.3,16.5,52.4,45.4,18.5,16.7,26.9,27.0,37.0,35.6,1.78,76.4,4,1
George Mason,A10,99.8,97.9,67.4,17.2,17.5,48.8,48.9,19.6,19.0,30.6,24.9,31.4,34.9,1.62,76.1,3,1
Santa Clara,WCC,97.2,95.3,70.5,15.3,18.4,44.5,43.8,18.5,17.0,23.0,24.9,28.0,30.6,1.98,79.1,3,1
East Carolina,Amer,99.5,97.7,68.1,17.5,17.2,46.2,47.1,20.0,21.1,27.0,26.6,32.6,30.4,1.96,77.8,2,0
Princeton,Ivy,104.3,102.5,67.4,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
Ball St.,MAC,102.8,101.0,70.7,16.8,16.9,50.8,48.3,18.9,19.0,26.6,31.7,34.9,30.4,1.95,76.9,2,0
Vanderbilt,SEC,104.8,103.2,69.7,17.6,16.7,50.6,52.7,19.6,17.5,30.3,25.9,33.7,33.3,1.34,77.1,0,0
Indiana St.,MVC,101.6,100.1,69.0,17.2,17.1,48.2,53.2,20.4,22.3,24.9,28.3,33.9,33.6,1.85,76.7,4,1
Texas St.,SB,100.3,98.8,64.1,19.3,17.3,53.7,49.8,21.6,23.9,26.5,27.9,41.6,33.8,2.38,75.7,5,1
Old Dominion,CUSA,100.8,99.3,67.4,17.6,17.4,47.5,52.1,19.0,20.5,28.6,26.6,30.2,36.1,2.33,76.8,4,1
Northern Iowa,MVC,104.9,103.5,70.5,17.1,17.4,49.9,54.3,19.4,14.9,24.3,21.3,34.2,36.1,1.41,76.6,2,1
North Dakota St.,Sum,102.0,100.8,64.6,19.3,16.4,50.2,48.5,19.4,14.0,27.6,20.0,34.5,31.3,1.45,78.1,4,1
Stephen F. Austin,Slnd,102.2,101.0,70.9,16.5,16.0,58.2,53.8,24.6,26.5,34.8,28.0,33.6,38.7,2.41,76.8,5,1
Mercer,SC,105.8,104.8,71.0,16.6,16.6,55.3,49.6,17.7,15.9,28.9,26.8,35.4,32.5,1.96,77.4,3,1
Drexel,CAA,103.4,102.4,65.0,19.0,16.5,51.6,49.4,18.3,19.4,29.4,20.8,31.5,29.1,1.79,77.3,2,1
Northeastern,CAA,99.2,98.2,68.1,18.1,16.4,52.7,48.4,20.3,17.1,18.1,24.0,35.8,30.8,1.12,77.6,4,0
Murray St.,OVC,102.2,101.5,67.5,16.6,18.2,53.9,48.9,21.7,20.4,28.7,30.1,33.6,29.3,1.58,76.7,2,1
Harvard,Ivy,102.2,101.7,68.9,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
Coastal Carolina,SB,104.3,103.9,71.5,17.0,16.4,52.8,48.7,21.6,18.5,36.3,27.8,39.3,34.7,1.62,76.6,4,1
Little Rock,SB,103.7,103.6,67.7,16.9,17.1,52.5,50.5,22.7,20.6,31.7,29.4,33.3,33.9,1.94,77.9,2,0
Eastern Kentucky,OVC,99.1,99.0,76.1,15.1,15.9,49.8,48.0,17.0,26.2,29.7,31.1,32.7,29.1,1.31,75.8,5,1
Miami OH,MAC,103.9,103.9,66.4,18.5,16.6,50.9,50.2,15.9,19.7,26.5,30.0,38.1,32.5,1.96,75.1,4,1
Saint Peter's,MAAC,95.6,95.8,67.2,17.4,16.9,46.9,45.6,21.3,22.1,29.6,31.0,35.3,35.4,1.28,76.0,2,0
Monmouth,MAAC,101.9,102.2,76.3,14.5,17.1,50.9,47.1,18.0,21.0,26.4,27.4,40.0,30.7,2.01,75.9,4,1
Charlotte,CUSA,99.0,99.7,63.4,18.9,18.1,50.9,48.9,20.5,20.7,21.8,25.4,33.8,30.5,1.76,77.6,2,1
La Salle,A10,100.1,100.9,69.1,16.7,17.5,51.3,50.2,21.2,19.9,23.7,29.3,36.3,29.5,1.37,76.6,2,1
Montana,BSky,98.4,99.2,65.2,18.8,17.6,47.4,47.2,19.4,17.9,23.2,32.2,36.4,31.2,1.06,77.2,3,0
Louisiana,SB,98.3,99.2,71.7,16.1,16.9,49.5,47.6,21.0,18.7,30.2,26.6,33.2,33.2,1.75,77.7,3,1
Kansas St.,B12,100.9,101.9,65.2,18.4,17.8,48.8,54.8,23.0,19.2,32.2,27.5,31.0,36.8,1.08,76.8,0,0
Navy,Pat,102.8,103.8,66.5,18.5,16.8,49.6,53.1,17.2,20.6,31.8,24.1,33.3,33.1,1.66,75.9,4,0
Cleveland St.,Horz,97.4,98.5,66.4,17.9,17.1,48.1,46.4,20.6,21.3,30.7,33.4,30.8,28.9,1.94,77.1,3,0
Hofstra,CAA,102.3,103.4,68.4,16.8,17.9,49.0,49.7,18.4,18.1,28.2,28.5,30.7,31.8,1.74,76.7,3,1
UTEP,CUSA,101.6,102.8,67.8,17.5,18.1,47.5,51.3,15.5,19.3,24.0,28.4,33.3,35.9,1.93,77.8,1,0
South Dakota,Sum,102.1,103.5,68.5,17.6,17.3,50.3,47.4,15.9,16.7,21.3,24.0,37.3,32.3,1.68,76.5,5,1
Appalachian St.,SB,102.8,104.3,66.0,18.4,17.6,50.8,52.4,19.2,20.2,27.2,29.1,34.5,34.0,1.83,76.4,4,1
Army,Pat,98.5,100.1,68.7,16.8,16.8,53.0,51.1,18.4,20.5,22.9,25.5,33.0,34.0,1.99,75.1,3,1
Bryant,NEC,102.8,104.4,76.6,14.4,16.0,54.4,45.8,20.6,17.4,27.9,30.9,39.1,28.6,1.62,75.8,4,1
Oral Roberts,Sum,107.9,109.6,70.9,16.3,16.8,52.7,51.5,17.1,17.8,27.0,32.6,38.2,35.6,1.62,76.5,4,0
UMBC,AE,97.8,99.6,68.8,16.0,18.0,49.6,45.2,19.0,19.3,25.3,25.6,31.1,33.0,2.45,75.7,3,1
Wyoming,MWC,106.0,108.4,70.1,16.8,17.2,54.2,50.9,15.0,17.9,23.6,29.0,37.0,30.4,1.07,77.9,3,1
Fresno St.,MWC,99.3,101.7,66.4,17.9,16.8,48.4,51.9,21.5,18.7,31.9,23.4,29.1,35.3,1.3,77.2,2,0
Florida Atlantic,CUSA,100.6,103.0,67.6,17.0,18.3,50.6,52.4,20.0,19.4,33.8,23.1,33.7,38.4,1.64,76.9,3,0
Montana St.,BSky,97.4,100.1,68.5,17.1,17.9,49.5,45.5,18.1,20.1,20.2,29.0,32.0,30.7,1.97,76.7,5,1
Gardner Webb,BSth,103.3,106.0,68.1,16.7,17.0,51.8,50.5,17.2,17.9,25.4,26.2,36.7,34.4,1.16,75.9,3,1
San Diego,WCC,98.1,100.9,69.9,16.6,16.9,45.9,51.3,17.6,18.6,19.7,25.3,31.8,40.4,2.12,77.6,1,1
Chattanooga,SC,101.9,104.8,67.8,17.7,16.4,50.9,53.0,16.3,19.1,21.5,25.4,36.2,33.4,1.9,77.2,2,0
