teams,conf,adj_off,adj_def,adj_tempo,poss_off,poss_def,fg_off,fg_def,turnover_off,turnover_def,reb_off,reb_def,three_off,three_def,experience,height,wins_five,wins_last
Connecticut,BE,111.3,93.7,64.2,19.3,17.4,49.4,47.7,18.8,21.0,37.7,29.7,35.7,32.3,1.93,77.8,2,0
Duke,ACC,113.2,95.6,69.6,16.7,16.9,52.1,52.5,19.0,20.1,32.4,26.0,33.5,38.4,0.88,77.0,2,0
Virginia Tech,ACC,110.9,93.4,66.3,18.1,18.0,52.0,48.2,17.2,17.4,28.6,23.4,34.3,32.5,1.58,76.3,3,1
BYU,WCC,110.6,93.3,68.1,16.9,16.8,54.2,45.9,19.4,16.3,30.1,23.5,34.8,33.2,2.03,78.0,4,1
UCLA,P12,113.1,95.9,63.8,18.6,18.2,50.6,49.5,16.4,18.5,33.2,25.0,36.1,32.1,1.49,77.4,3,0
Arizona,P12,113.9,96.6,68.6,16.5,18.0,51.4,49.2,17.5,19.2,35.2,23.3,38.0,34.4,1.29,78.7,2,0
North Carolina,ACC,109.7,92.7,70.6,15.8,17.7,48.4,50.3,21.0,18.9,40.0,24.5,32.0,36.3,1.12,78.9,4,1
Oregon,P12,111.5,94.8,69.1,16.5,17.3,53.2,48.9,17.8,21.2,30.1,24.2,35.4,31.6,2.24,77.4,2,1
Minnesota,B10,111.3,94.6,69.9,16.4,17.1,46.8,48.2,15.3,18.6,28.9,32.4,30.0,33.5,1.89,78.0,1,0
LSU,SEC,116.8,100.1,70.7,16.2,16.7,52.5,49.0,17.3,20.0,31.1,32.2,33.8,30.1,1.05,77.6,1,0
Maryland,B10,110.0,93.5,65.8,17.8,18.7,52.1,49.6,16.6,17.0,22.0,25.7,34.4,34.7,1.82,78.4,2,0
Stanford,P12,106.7,90.5,70.2,16.7,17.0,51.1,46.7,21.5,20.7,28.0,28.3,31.3,32.9,1.32,78.8,3,1
Xavier,BE,110.9,94.8,68.5,16.3,17.6,54.6,45.3,17.2,16.7,27.4,27.2,36.4,32.2,1.95,77.2,3,1
Clemson,ACC,105.9,89.9,65.4,17.7,18.2,48.7,48.5,19.5,22.5,27.2,28.1,31.6,34.1,1.77,77.0,3,1
Utah St.,MWC,105.7,89.8,69.5,16.7,17.5,50.8,45.4,20.2,21.1,35.2,20.7,35.0,33.3,1.49,78.2,3,1
Saint Louis,A10,110.7,94.8,69.5,15.9,17.7,55.1,48.4,17.6,22.3,34.6,22.9,37.9,35.0,1.89,76.2,2,1
Memphis,Amer,103.2,87.6,71.4,16.0,17.1,50.6,44.4,22.0,23.1,33.6,25.2,35.7,27.3,1.12,77.8,4,1
Drake,MVC,112.0,96.7,67.5,17.4,17.5,56.6,45.7,16.3,20.5,35.2,23.5,38.7,30.0,2.06,76.2,5,1
St. Bonaventure,A10,109.1,93.9,66.4,18.0,17.7,48.2,46.0,17.7,20.3,34.4,28.8,30.6,30.2,1.93,77.3,4,0
Wright St.,Horz,107.8,92.6,70.8,16.3,17.0,54.5,43.2,18.0,17.3,34.5,24.9,36.1,28.0,1.32,77.4,5,1
Richmond,A10,112.7,97.7,69.2,16.3,17.7,54.6,53.0,15.1,22.3,20.8,28.4,34.9,33.2,2.46,76.2,3,1
Syracuse,ACC,111.4,96.6,69.8,15.7,17.6,50.1,47.7,15.8,21.0,28.5,32.3,31.4,30.4,1.55,78.0,3,0
Georgia Tech,ACC,111.3,96.8,67.5,17.6,17.0,53.7,52.0,15.7,21.3,24.0,29.3,37.1,36.9,2.56,76.2,2,1
Kentucky,SEC,105.2,90.9,67.7,17.3,17.1,46.0,46.1,21.2,17.2,33.2,30.0,29.8,30.8,0.93,78.9,1,0
VCU,A10,104.3,89.9,70.6,15.6,17.5,51.4,45.2,21.5,25.2,29.8,31.5,33.9,29.8,1.27,77.3,4,1
Boise St.,MWC,110.5,96.3,69.1,16.1,17.6,53.8,47.8,15.9,20.9,30.1,20.6,34.8,30.9,2.06,78.2,3,0
SMU,Amer,110.8,96.6,68.8,16.0,17.7,52.4,46.9,19.5,19.9,29.9,28.5,35.1,34.4,2.19,77.3,3,1
Auburn,SEC,112.2,98.1,71.9,16.2,16.3,53.0,49.0,21.9,19.1,33.8,31.0,33.3,31.0,0.76,78.8,2,0
Toledo,MAC,115.7,101.8,68.1,17.1,17.1,53.9,48.6,16.1,17.7,31.2,30.6,38.2,29.6,1.78,76.8,4,0
Notre Dame,ACC,113.9,100.1,66.9,17.8,18.3,54.9,50.3,15.8,12.7,20.0,27.4,38.7,36.0,2.21,78.7,3,0
Michigan St.,B10,107.2,93.5,69.5,16.5,17.1,48.7,47.7,19.8,16.2,31.4,25.6,33.0,31.6,1.7,77.9,1,1
Mississippi St.,SEC,107.1,93.5,66.3,18.0,17.4,49.9,46.4,21.2,18.8,36.9,26.1,36.8,32.3,1.26,78.9,2,1
Mississippi,SEC,104.6,91.0,65.8,17.7,17.1,48.4,49.0,20.0,24.8,33.9,26.8,27.9,37.0,1.99,77.2,3,1
St. John's,BE,111.0,97.8,73.6,14.8,17.3,51.4,53.0,16.9,22.9,29.3,30.6,36.3,35.6,1.49,77.0,5,1
Davidson,A10,112.9,99.8,63.6,19.1,18.2,55.9,49.4,17.5,15.2,29.3,18.8,35.8,32.4,1.76,78.4,4,1
Utah,P12,109.2,96.1,67.0,17.9,17.6,51.5,49.0,17.6,20.6,26.0,29.7,33.7,35.2,1.38,77.5,3,1
Colorado St.,MWC,106.7,94.1,70.3,16.4,17.3,56.5,47.8,20.6,19.9,21.2,25.3,38.3,29.3,1.2,75.8,4,1
N.C. State,ACC,109.1,96.6,69.4,16.6,17.5,52.8,51.8,18.1,23.1,29.4,30.2,35.7,34.4,1.7,77.0,2,1
Northwestern,B10,107.4,95.6,69.7,15.9,17.9,52.0,51.1,16.0,16.9,19.2,25.6,35.4,34.2,1.51,77.8,0,0
Marshall,CUSA,108.5,96.9,72.3,14.6,17.7,53.4,48.0,16.3,20.3,25.1,30.1,34.1,33.4,1.96,77.1,3,1
Rhode Island,A10,104.5,93.0,69.2,16.9,16.9,49.8,46.4,21.2,18.1,29.7,26.5,31.5,31.8,1.91,76.4,2,0
Saint Mary's,WCC,105.1,94.0,62.6,20.2,16.2,49.8,46.9,16.6,17.9,27.4,21.1,32.7,35.0,1.57,77.7,2,1
Pittsburgh,ACC,107.6,96.5,69.5,16.9,17.2,48.3,49.0,17.4,18.2,34.4,26.8,32.5,31.5,1.25,77.6,1,0
Providence,BE,109.0,98.2,66.1,18.2,17.3,49.1,50.1,17.0,16.8,30.1,29.7,32.4,31.0,1.86,78.1,1,0
Marquette,BE,108.7,97.9,67.0,18.2,17.0,51.7,47.3,20.7,15.4,30.5,28.7,34.5,35.6,1.74,78.1,1,0
Arizona St.,P12,108.6,98.2,73.4,15.8,16.9,50.2,51.6,15.2,22.4,20.2,30.8,31.9,34.5,1.76,76.7,2,1
Wichita St.,Amer,108.4,98.0,69.4,16.9,17.3,46.1,47.2,15.7,17.7,29.5,32.4,31.0,30.6,1.89,76.3,4,1
Dayton,A10,107.0,96.6,65.4,18.9,17.6,55.3,47.8,21.2,18.5,22.0,28.7,36.3,29.9,1.95,77.9,3,1
San Francisco,WCC,106.6,96.3,68.7,17.6,16.6,52.6,46.6,18.0,20.0,25.9,24.6,36.3,28.7,2.07,77.8,2,0
Belmont,OVC,112.1,102.1,71.1,15.8,17.4,59.4,49.6,16.3,21.5,23.9,27.3,37.0,34.7,1.35,77.0,5,1
South Carolina,SEC,105.8,95.9,73.6,15.5,17.0,48.2,51.2,20.5,22.3,34.9,31.4,31.7,34.2,1.65,77.5,2,0
Western Kentucky,CUSA,108.0,98.1,68.3,17.6,16.1,50.1,49.8,20.3,19.0,32.0,22.3,33.1,36.3,2.16,76.3,4,1
North Texas,CUSA,104.8,95.3,64.1,18.2,17.4,55.1,45.9,20.4,21.2,26.9,26.5,37.6,31.2,2.33,76.9,4,1
UC Santa Barbara,BW,107.5,97.9,66.0,17.2,17.8,54.4,46.4,15.8,21.7,26.9,25.1,37.0,31.9,2.32,77.3,5,1
Cincinnati,Amer,104.4,95.0,70.8,16.6,16.8,48.0,49.8,20.6,19.4,28.2,24.3,28.4,31.4,1.65,77.5,2,1
UAB,CUSA,104.0,94.6,67.5,17.4,17.7,50.0,44.2,14.5,23.9,28.8,25.4,30.8,29.9,2.29,76.9,5,1
Georgia,SEC,107.6,99.2,72.6,15.6,16.6,51.8,50.8,22.5,22.2,35.8,34.3,32.8,32.2,1.9,76.0,3,1
Buffalo,MAC,106.8,98.5,73.6,14.6,17.3,51.4,46.0,17.6,18.3,34.7,28.5,34.5,26.6,2.32,76.8,3,1
Tulsa,Amer,102.6,94.6,65.8,17.6,18.0,48.9,47.6,20.8,22.3,26.9,33.6,29.0,33.8,2.28,77.2,1,0
Akron,MAC,105.8,97.8,68.8,17.2,17.3,53.7,47.2,18.7,17.1,28.8,25.3,34.1,29.6,1.92,75.6,4,1
Georgetown,BE,105.8,98.1,69.5,16.4,16.7,49.4,48.2,20.6,13.9,31.0,25.4,35.5,33.7,2.17,78.1,2,1
TCU,B12,107.2,99.5,67.4,18.4,16.7,51.9,50.3,20.5,16.9,28.7,28.0,35.1,32.5,1.14,77.7,1,1
Louisiana Tech,CUSA,101.6,94.0,70.0,16.4,17.1,49.7,45.9,18.2,18.8,26.5,23.5,33.4,30.0,2.12,76.2,4,0
Butler,BE,102.9,95.5,64.9,19.6,17.5,47.9,53.2,16.8,18.9,25.3,22.4,34.4,37.0,1.69,76.6,2,1
Furman,SC,109.3,102.0,68.8,16.0,17.3,57.0,52.3,18.3,21.8,28.2,30.7,35.3,35.9,1.96,76.6,2,0
Massachusetts,A10,105.6,98.3,72.8,16.5,16.1,48.4,51.0,16.2,21.3,25.6,23.5,32.4,33.0,1.05,76.9,4,1
Nevada,MWC,106.1,98.8,69.6,16.7,17.7,51.0,48.0,18.0,18.1,25.0,23.7,34.1,33.1,1.03,78.2,3,1
Duquesne,A10,102.3,95.1,68.2,17.7,17.8,47.5,45.2,18.9,19.3,30.2,29.4,29.3,26.8,1.71,76.2,4,1
Abilene Christian,Slnd,100.2,93.0,68.5,17.2,16.5,51.0,45.0,19.3,28.4,29.5,29.8,34.8,29.9,2.25,75.1,4,1
Colgate,Pat,107.9,100.9,70.6,15.6,17.4,56.0,43.3,13.4,17.5,28.1,25.5,38.3,24.4,1.84,76.5,5,1
Kent St.,MAC,106.9,99.9,72.0,17.3,16.3,52.5,49.2,19.4,17.0,35.6,27.9,35.0,34.1,2.21,77.3,3,0
UCF,Amer,104.4,97.5,68.1,17.5,17.1,48.6,51.6,22.5,20.8,28.3,32.2,34.5,33.2,1.53,77.7,2,1
Vermont,AE,104.5,97.6,67.3,17.6,17.8,53.9,45.4,19.4,20.7,28.9,21.9,34.2,29.4,2.4,76.3,5,1
South Florida,Amer,101.9,95.1,66.6,17.8,17.1,46.8,48.3,21.9,19.5,35.0,24.8,34.2,28.3,1.9,78.3,2,1
UNC Greensboro,SC,102.5,95.8,68.3,16.6,16.7,48.3,46.8,16.7,21.4,34.1,25.5,29.3,30.2,1.72,77.2,5,1
Yale,Ivy,107.4,100.7,68.3,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
Liberty,ASun,106.2,99.8,63.2,19.0,17.8,55.5,46.9,15.8,17.9,22.3,23.6,35.8,31.5,1.77,75.8,4,1
Ohio,MAC,109.9,103.5,69.3,16.9,16.7,55.5,52.2,17.0,20.7,28.1,26.9,35.2,35.5,1.45,77.0,4,1
South Dakota St.,Sum,109.1,102.8,71.0,15.8,17.3,54.8,48.0,15.8,15.0,21.5,23.2,40.5,30.6,1.55,77.3,4,1
Boston College,ACC,106.4,100.3,70.8,16.6,16.7,51.2,54.5,19.6,18.9,24.9,28.5,33.8,34.1,1.8,76.7,1,0
UC Irvine,BW,100.1,94.1,66.5,18.5,17.2,46.6,45.4,20.4,19.6,33.0,25.4,32.2,32.5,0.99,77.5,3,0
Washington St.,P12,99.4,93.5,68.4,17.7,16.8,48.2,45.5,21.4,18.8,29.5,27.4,34.2,31.2,1.09,78.7,2,0
Oregon St.,P12,107.1,101.5,65.2,18.6,17.3,47.7,49.4,16.4,17.5,28.8,29.6,35.3,30.7,2.0,78.3,3,1
DePaul,BE,100.7,95.2,71.2,15.8,18.0,47.2,48.6,21.7,20.6,32.7,29.5,31.6,30.1,1.91,76.8,1,0
Wake Forest,ACC,104.2,99.1,68.2,18.6,16.4,51.2,53.3,20.7,20.3,27.5,25.0,36.5,36.8,1.7,77.5,2,0
Grand Canyon,WAC,104.4,99.5,64.6,18.3,17.3,54.5,45.9,20.8,17.2,31.9,21.8,31.0,31.3,2.13,77.4,5,1
Loyola Marymount,WCC,101.7,96.8,67.9,17.7,17.1,49.7,47.9,24.0,18.5,32.8,20.3,31.8,34.4,1.8,78.3,2,1
Miami FL,ACC,102.1,97.2,68.0,18.2,16.6,48.1,51.0,19.6,18.6,27.2,26.1,29.4,36.9,1.56,78.6,1,0
Winthrop,BSth,104.0,99.2,74.6,14.4,17.7,53.0,50.7,19.3,23.5,35.3,21.6,35.2,33.7,1.98,76.7,4,0
Texas A&M,SEC,101.0,96.3,64.2,17.8,18.4,47.9,52.3,23.4,23.5,32.0,29.8,30.2,33.3,1.57,77.4,2,1
Nebraska,B10,102.5,97.9,72.4,14.6,17.8,46.5,50.4,18.2,20.3,26.0,29.5,30.7,32.7,1.98,78.2,0,0
Wofford,SC,106.0,101.4,66.4,18.0,17.2,55.1,51.8,19.6,18.9,27.6,29.6,36.2,34.5,1.49,75.5,3,1
Pepperdine,WCC,105.1,100.5,71.3,15.6,17.3,49.2,51.1,17.4,18.3,23.0,27.5,31.3,29.0,1.94,76.7,3,1
Bradley,MVC,101.8,97.3,66.5,16.9,19.0,49.4,48.3,19.8,18.2,29.7,26.8,30.8,37.2,1.6,77.3,1,1
Pacific,WCC,101.3,97.1,66.9,19.1,16.1,43.9,51.9,17.0,19.3,28.4,25.6,29.0,34.6,2.25,77.0,1,0
Indiana St.,MVC,101.9,97.8,67.5,17.6,17.3,48.9,51.1,20.1,22.2,25.5,29.4,34.4,31.1,1.81,76.7,5,1
Iowa St.,B12,103.4,99.6,70.2,16.7,16.8,50.5,52.0,21.7,20.0,22.9,35.0,34.2,30.7,1.81,76.4,0,0
Missouri St.,MVC,104.6,100.8,70.1,17.1,17.1,52.4,48.3,18.4,15.1,23.0,23.8,31.3,33.9,1.63,77.5,1,1
Vanderbilt,SEC,107.6,103.8,68.5,17.7,16.3,51.3,54.5,19.9,19.0,31.3,26.4,34.7,35.8,1.39,77.1,1,0
East Tennessee St.,SC,102.7,99.0,66.1,17.9,17.3,51.2,50.3,21.3,20.4,31.9,26.9,35.4,34.7,1.94,77.2,3,0
UC Riverside,BW,99.2,95.5,66.4,19.5,16.7,52.9,42.4,19.2,16.5,28.2,23.5,38.2,29.7,2.0,78.7,4,1
East Carolina,Amer,101.3,97.8,68.3,17.6,17.2,47.0,48.1,19.3,20.9,27.2,28.1,31.3,32.1,2.0,77.7,1,0
Eastern Washington,BSky,105.6,102.6,73.0,15.3,17.9,53.0,49.6,17.1,16.7,24.4,25.6,34.5,34.2,1.67,77.2,5,1
Georgia St.,SB,104.4,101.3,70.2,15.3,18.1,50.7,48.3,17.3,20.5,29.0,35.5,32.3,33.6,1.62,76.4,2,0
New Mexico St.,WAC,103.3,100.9,66.9,19.3,16.8,48.4,52.0,16.4,15.8,30.1,24.1,28.4,33.7,2.45,76.3,2,1
Siena,MAAC,101.7,99.5,65.7,19.2,17.2,51.5,45.6,18.0,17.5,26.4,25.7,36.3,33.7,1.83,76.4,3,1
UNLV,MWC,104.9,103.0,67.3,17.9,17.1,50.2,52.9,19.4,19.0,25.9,26.2,33.7,39.2,1.49,77.5,2,1
Santa Clara,WCC,97.3,95.4,70.1,15.3,18.4,44.4,43.8,18.5,17.0,23.0,24.9,28.0,30.6,1.98,79.1,3,1
Cal St. Bakersfield,BW,101.8,100.0,65.4,18.9,17.1,46.0,48.6,19.7,20.4,38.7,25.5,32.8,33.2,2.7,77.0,2,1
Bowling Green,MAC,106.0,104.2,70.9,16.0,16.8,48.1,52.4,14.0,19.1,29.1,29.6,32.3,35.5,1.81,76.3,0,0
Princeton,Ivy,104.3,102.6,67.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
Murray St.,OVC,103.0,101.3,66.5,17.4,17.7,54.0,49.5,20.5,20.0,27.9,26.7,35.4,30.3,1.55,76.7,3,1
Temple,Amer,99.6,98.1,69.1,17.2,17.5,45.6,48.4,20.1,16.6,25.1,26.2,32.4,35.1,1.6,77.6,2,0
Morehead St.,OVC,98.3,96.9,65.7,18.5,16.9,51.6,47.4,24.0,19.1,31.8,25.2,32.7,30.0,1.7,77.3,5,1
California,P12,102.5,101.2,65.3,18.7,17.1,50.7,53.5,20.0,18.5,22.6,26.0,33.6,39.8,2.01,77.4,0,0
George Mason,A10,100.4,99.1,67.6,17.1,17.7,48.2,50.9,18.6,19.2,30.3,25.2,31.7,36.2,1.61,76.1,2,0
Northern Iowa,MVC,103.6,102.6,70.0,17.1,17.5,50.1,53.9,19.6,15.7,25.5,20.4,32.9,36.1,1.37,76.7,2,0
South Dakota,Sum,103.0,102.0,68.7,17.6,16.6,51.6,47.8,15.6,15.7,21.2,23.3,36.7,33.1,1.66,76.5,4,0
Northeastern,CAA,99.1,98.2,67.6,18.1,16.4,52.7,48.4,20.3,17.1,18.1,24.0,35.8,30.8,1.12,77.6,4,0
Texas St.,SB,101.2,100.3,62.7,19.7,17.5,52.6,51.3,20.3,23.9,28.5,27.0,39.3,36.3,2.38,75.7,3,1
Drexel,CAA,103.4,102.5,64.6,19.0,16.6,52.5,48.9,19.7,18.4,28.9,23.4,33.0,30.1,1.84,77.1,3,1
Ball St.,MAC,100.3,99.7,70.6,16.8,16.7,49.3,48.1,19.4,18.1,25.5,29.9,33.4,29.9,1.89,76.8,1,1
Cleveland St.,Horz,99.2,98.7,66.3,17.9,17.2,50.0,47.6,20.2,21.1,31.2,33.2,32.5,29.0,2.02,76.8,4,1
Mercer,SC,106.7,106.3,69.5,16.8,17.0,55.2,50.8,17.9,15.8,27.9,27.7,36.4,33.1,1.95,77.3,2,0
Harvard,Ivy,102.2,101.8,68.5,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
North Dakota St.,Sum,99.6,99.3,64.2,19.3,16.7,49.5,48.2,19.5,13.7,28.0,20.4,32.4,32.4,1.46,78.1,3,0
Old Dominion,CUSA,101.4,101.1,67.2,17.8,16.9,46.7,53.3,18.2,19.3,31.1,25.7,28.0,37.2,2.29,76.9,3,0
Stephen F. Austin,Slnd,103.3,103.1,70.8,16.6,16.1,55.4,52.3,23.8,23.5,36.7,26.9,32.2,37.4,2.4,76.8,4,1
Weber St.,BSky,103.3,103.1,72.3,15.8,17.0,56.4,48.7,17.8,19.1,22.3,26.3,38.0,34.5,2.08,77.5,4,1
Hofstra,CAA,105.2,105.2,67.8,17.0,18.0,49.9,51.2,17.9,18.3,30.1,28.1,31.2,33.3,1.7,76.7,4,0
Washington,P12,104.1,104.1,70.9,16.4,17.8,48.4,50.8,19.5,17.0,25.0,38.2,33.0,34.7,1.92,77.9,2,0
Navy,Pat,102.7,102.8,65.8,18.5,16.8,49.7,52.5,17.4,21.1,31.5,23.8,33.3,32.9,1.69,76.0,4,1
Detroit,Horz,106.6,106.7,66.8,17.7,17.2,53.8,54.5,17.0,19.0,27.2,29.5,38.3,38.0,2.46,77.5,5,1
Saint Peter's,MAAC,95.1,95.4,67.6,17.6,16.8,46.9,44.6,21.8,21.8,29.7,29.6,35.5,34.4,1.28,76.0,3,1
Coastal Carolina,SB,102.3,102.7,70.8,17.1,16.6,51.3,47.8,22.4,18.2,36.5,27.9,37.1,33.3,1.68,76.5,2,0
UTEP,CUSA,101.0,101.4,67.5,17.2,18.1,46.5,50.4,16.1,17.9,24.1,26.5,32.2,35.2,1.92,77.8,1,0
Monmouth,MAAC,102.2,102.8,75.4,14.7,17.4,50.2,47.0,18.0,20.2,26.3,27.7,38.5,30.2,2.05,76.0,4,1
Miami OH,MAC,104.4,105.1,66.1,18.3,16.7,50.4,52.0,16.0,18.1,26.3,29.5,35.5,34.4,1.94,75.1,2,0
La Salle,A10,101.8,102.6,68.8,16.9,17.4,51.1,50.8,21.5,20.8,25.0,30.1,35.7,30.9,1.34,76.7,2,0
Chattanooga,SC,103.2,104.4,67.3,17.9,16.5,51.2,53.2,15.7,19.4,21.7,25.2,36.0,35.3,1.97,77.1,3,1
Army,Pat,98.9,100.3,68.7,16.8,16.8,53.0,51.1,18.4,20.5,22.9,25.5,33.0,34.0,1.99,75.1,3,1
James Madison,CAA,102.1,103.6,71.5,16.0,17.4,50.7,48.7,17.3,21.5,26.4,28.0,33.9,29.9,1.35,76.3,4,1
UTSA,CUSA,104.6,106.1,71.3,16.4,16.8,48.2,52.5,16.4,18.9,27.0,26.8,31.9,35.8,1.91,76.7,4,1
Eastern Kentucky,OVC,99.1,100.6,75.5,15.2,16.2,50.0,49.9,16.4,25.3,28.7,31.6,33.3,32.0,1.31,75.7,3,0
Rice,CUSA,104.1,105.6,70.5,16.9,16.8,54.0,50.6,19.8,17.3,27.8,26.5,37.0,34.0,1.36,77.1,2,1
Tulane,Amer,97.8,99.4,67.0,17.2,18.1,43.4,48.1,15.9,22.0,24.2,28.7,28.6,34.3,1.04,76.4,1,0
Oral Roberts,Sum,107.1,108.8,70.4,16.2,17.2,51.8,50.9,16.5,17.7,26.3,32.5,37.7,33.4,1.62,76.5,3,1
Montana,BSky,97.2,99.0,64.8,18.7,17.7,47.7,47.1,20.4,18.4,23.0,31.6,36.4,30.3,1.05,77.1,2,0
Bellarmine,ASun,105.2,107.1,64.8,17.9,18.6,54.8,54.1,17.3,22.1,27.2,26.5,36.8,37.4,2.03,76.9,5,1
UMBC,AE,98.7,100.7,68.3,16.2,18.1,50.1,45.7,19.4,18.3,25.0,25.4,32.2,32.2,2.45,75.7,3,1
Louisiana,SB,100.3,102.4,71.2,16.0,17.5,51.1,48.8,20.9,17.6,30.5,27.6,35.4,35.7,1.74,77.7,3,0
VMI,SC,105.9,108.1,70.4,16.6,16.9,54.1,51.7,18.0,14.3,22.5,26.3,38.1,36.1,1.57,76.4,3,1
Little Rock,SB,101.8,104.0,67.4,17.3,17.7,52.0,50.3,23.1,20.7,31.8,29.3,32.5,33.7,1.96,78.0,2,0
Radford,BSth,99.3,101.8,64.9,19.6,17.1,51.2,48.6,23.4,17.8,35.8,22.3,30.1,36.8,1.2,75.5,4,1
